File_name,Reference_transcript ,Language,nemo_indic_conformer_transcription,nemo_indic_conformer_wer,nemo_indic_conformer_slang_score,nemo_google_speech_transcription,nemo_google_speech_wer,nemo_google_speech_slang_score,audio_links
2d083f72-8d8d-4c61-aa2a-e5a2c16f6d26,make a request to vijay hundred rupees,en-IN,make your request to ijy rs100,0.5714285714285714,0.0,make a request to with a hundred rupees,0.2857142857142857,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/2d083f72-8d8d-4c61-aa2a-e5a2c16f6d26.wav
2e20d6f7-9d9c-4d1d-a351-80c720ebae9e,show me my last transaction ,en-IN,show me my last transaction,0.0,0.0,show me my last transaction,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2e20d6f7-9d9c-4d1d-a351-80c720ebae9e.wav
2ec7d239-8259-4423-9934-a59726d50c6b,how do i gift my mother five thousand rupees amount,en-IN,how do i gift my mother fiveve thousd upeive d rupe,0.625,0.0,how do I give my mother a 5000 rupees,0.625,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/2ec7d239-8259-4423-9934-a59726d50c6b.wav
3a7ffe3c-65d4-45a5-94a2-57bfde7fd8d6,microphone permission ,en-IN,microphone permission to slag co,1.5,0.0,microphone,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3a7ffe3c-65d4-45a5-94a2-57bfde7fd8d6.wav
3b6baab9-3cec-4cd9-ab44-ff90bca5c197,i want to send two hundred rupees and fifty paise to the maid ,en-IN,i want to send rs200 and 50 pase to the maid,0.09090909090909091,0.0,I want to send rs200 and 50% to the mid,0.36363636363636365,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/3b6baab9-3cec-4cd9-ab44-ff90bca5c197.wav
3b7dc72a-1e0c-4cd7-884d-b80f4fa3639d,request lohith to transfer rupees one thousand two hundred and fifty to me,en-IN,request low hits to transfer rupees 1000 twohundre andy to me,0.625,0.0,request fluids to transfer rupees 1250 to me,0.125,0.125,https://storage.googleapis.com/slang-audio-test-data/audio/3b7dc72a-1e0c-4cd7-884d-b80f4fa3639d.wav
3b047afd-437b-4740-a78f-d7ec1540900d,request fifty thousand two hundred rupees from kumar ,en-IN,request rs50200 from kumar,0.0,0.0,"request $50,200 piece from Kumar",0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3b047afd-437b-4740-a78f-d7ec1540900d.wav
3c753415-0737-4ae2-9f5f-8d932d4acff7,request vinayak to transfer two thousand to me ,en-IN,request vinac to transfer 2000 to me,0.14285714285714285,0.0,request when I transfer 2002 MI,0.7142857142857143,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3c753415-0737-4ae2-9f5f-8d932d4acff7.wav
3cb4ae63-5248-49da-8747-6e578d0ea149,show me my x transaction history ,en-IN,show me my x transaction history,0.0,0.0,show me my next transaction history,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3cb4ae63-5248-49da-8747-6e578d0ea149.wav
3ce7ecf1-df84-4736-a9b1-d5cea1f65f3c,i would like to make a donation to pm cares fund ,en-IN,i would like to make a donation to pm cares fund,0.0,0.0,I would like to make a donation to PM cares fund,0.18181818181818182,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3ce7ecf1-df84-4736-a9b1-d5cea1f65f3c.wav
3f641109-0087-4834-9ca9-7c01c0654498,go to scanner and send two hundred and twenty two rupees,en-IN,go to scanner and send rs222,0.0,0.0,go to scanner and send 222 rupees,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/3f641109-0087-4834-9ca9-7c01c0654498.wav
4a31e334-2e81-4186-88fc-5f699c9bb157,go and ask rajesh to pay four hundred rupees,en-IN,go and ask rajis to pay for hundred rupees,0.5714285714285714,0.0,go and ask Rajesh to pay for under rupees,0.5714285714285714,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4a31e334-2e81-4186-88fc-5f699c9bb157.wav
4afaedef-41fb-47d8-9d0f-7c2cf7003e18,i would like to view my transaction history ,en-IN,i would like to view my transaction history,0.0,0.0,I would like to view my transaction history,0.125,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4afaedef-41fb-47d8-9d0f-7c2cf7003e18.wav
4bdf4ae6-f8f7-4a61-9169-525bf7926586,request three hundred from satish ,en-IN,request 300 from sadish,0.25,0.0,request 300,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4bdf4ae6-f8f7-4a61-9169-525bf7926586.wav
4c7fa7db-8cc6-47a6-8f6e-c6a85b99b448,view my transaction history ,en-IN,we have made transaction history,0.75,0.0,Yuma transaction City,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4c7fa7db-8cc6-47a6-8f6e-c6a85b99b448.wav
4cffa417-1fb5-4ef5-a610-8467d1815ab7,please pay my minimum amount for my credit card bill,en-IN,please pay the minimum amount for my credit card bill,0.1,0.0,please pay the minimum amount for my credit card bill,0.1,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4cffa417-1fb5-4ef5-a610-8467d1815ab7.wav
4d51a68d-2031-4b9d-b395-34d15c14ac98,approve the pending request,en-IN,approve the pending request,0.0,0.0,approve the pending request,0.0,0.25,https://storage.googleapis.com/slang-audio-test-data/audio/4d51a68d-2031-4b9d-b395-34d15c14ac98.wav
4d90b25c-e56c-46da-bfb0-33e0f53fc162,i would like to see my balance ,en-IN,i would like to see my balance,0.0,0.0,I would like to see my balance,0.14285714285714285,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4d90b25c-e56c-46da-bfb0-33e0f53fc162.wav
04dac829-11a3-4603-ac5b-7eccedf930da,i would like to view my transaction history ,en-IN,i would like to view my transaction history,0.0,0.0,I would like to view my transaction history,0.125,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/04dac829-11a3-4603-ac5b-7eccedf930da.wav
4e5a8848-12d6-4f5a-93a1-24b24c2ba16a,three four zero zero ha,en-IN,three four zer zero,2.0,0.0,3400,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4e5a8848-12d6-4f5a-93a1-24b24c2ba16a.wav
4e167b82-26e6-4101-8e41-c7679ff25e42,show offers related to credit card ,en-IN,show offers related to credit card,0.0,1.0,still offers related to credit card,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4e167b82-26e6-4101-8e41-c7679ff25e42.wav
04f5bc31-3f4a-464e-96e6-498897dfc064,scan and pay for milk twenty one rupees ,en-IN,cacannon pay for milk rs21,0.3333333333333333,0.0,scanning people milk 21 rupees,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/04f5bc31-3f4a-464e-96e6-498897dfc064.wav
4fb46350-1381-4b6a-a551-f334baf2fe25,ask sourab to send me back fifteen hundred rupees ,en-IN,ask surup to send me back fift hundred rupees,0.5714285714285714,0.0,I thought up to send me back rs1500,0.42857142857142855,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4fb46350-1381-4b6a-a551-f334baf2fe25.wav
4fc29e5a-b2af-4fee-8afc-7226399f1670,request two hundred rupees from shikha ,en-IN,the request rs250 from s,0.75,0.0,from Chicago,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/4fc29e5a-b2af-4fee-8afc-7226399f1670.wav
5a560442-1cfb-41d6-973b-cf39359c3a44,send two not five rupees to abhay,en-IN,send two dred rs5 to a biy,0.5,1.0,send to alert 5 Rupees to buy,0.8333333333333334,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5a560442-1cfb-41d6-973b-cf39359c3a44.wav
5ac59aab-8573-4ec4-8940-0c89ffe5f753,please open the QR scanner of thousand rupees,en-IN,please open the qer scanner of thousand rupees,0.125,0.0,please open the QR Scanner thousand rupees,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5ac59aab-8573-4ec4-8940-0c89ffe5f753.wav
5b5f8eb1-d973-4b1a-b949-573923f8fbf5,send three hundred to vijay ,en-IN,send 300 tw g,0.5,0.0,send 302g,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b5f8eb1-d973-4b1a-b949-573923f8fbf5.wav
5b328f38-a362-457b-bc11-31385fad4957,how to approve the payment from swiggy ,en-IN,how to approve the payment from swigi,0.14285714285714285,0.0,how to approve the payment from swiggy,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b328f38-a362-457b-bc11-31385fad4957.wav
5b273272-7fb7-4d44-b12e-5b072f74dbd8,please pay fifty k to ,en-IN,please pay 50,0.4,0.0,please pay 50K,0.6,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5b273272-7fb7-4d44-b12e-5b072f74dbd8.wav
5d535657-1c83-4567-bffe-c3ab8110a311,request five thousand from ankitha ,en-IN,request 5000 from ankita,0.25,0.0,request 5000 from on keto,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5d535657-1c83-4567-bffe-c3ab8110a311.wav
5d758930-9d2e-4119-b267-f99776f935c4,approve rahul request of five hundred rupees,en-IN,approve rahls request of inder rupees,0.6,1.0,Abdul Raul Rodriguez of Fender bass,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5d758930-9d2e-4119-b267-f99776f935c4.wav
5f058554-6678-4591-98b2-c393d4584fd0,please approve my current payments ,en-IN,please approve my current payments,0.0,0.0,please approve my current payments,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/5f058554-6678-4591-98b2-c393d4584fd0.wav
5fee4bba-ecfc-47c0-994b-a1f7fca4139f,request ten k as salary from ,en-IN,request ten ks salary from,0.3333333333333333,0.0,request 10ks salary from,0.5,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/5fee4bba-ecfc-47c0-994b-a1f7fca4139f.wav
5fee4bba-ecfc-47c0-994b-a1f7fca4139f,make a payment through QR code ,en-IN,request ten ks salary from,1.0,0.0,request 10ks salary from,1.0,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/5fee4bba-ecfc-47c0-994b-a1f7fca4139f.wav
6a671119-733b-437f-863b-9f0c32ef5566,send rupee hundred and two point fifty paise to pandya sathya prakash,en-IN,send rupees hundred and two pessa to pand atta prakesh,0.5833333333333334,0.0,send repeat 100 2.50 peso,0.9166666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6a671119-733b-437f-863b-9f0c32ef5566.wav
6adffa31-7a57-4003-abe2-79a1a8341e8a,send rupee five thousand to amitash bhaiya,en-IN,send rupees 5000 to amitan shubhiya,0.5,0.0,send rupees 5000 to Amazon shoe by year,0.8333333333333334,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6adffa31-7a57-4003-abe2-79a1a8341e8a.wav
6b78947d-a4a0-459c-b720-344165c95d08,send five thousand to,en-IN,set send 5000 to,0.3333333333333333,0.0,send 5002,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6b78947d-a4a0-459c-b720-344165c95d08.wav
6c6e4b76-dbe6-49ef-ad63-a3a2655ae750,request sharda,en-IN,est request,1.0,0.0,request,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6c6e4b76-dbe6-49ef-ad63-a3a2655ae750.wav
6e924144-088a-44c3-bc41-9ac15a21494d,show my bank balance ,en-IN,show my bank balance,0.0,0.0,show my bank balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6e924144-088a-44c3-bc41-9ac15a21494d.wav
6f8bd742-17eb-4f5e-8681-30853809516f,credit forty four thousand to myself ,en-IN,credit 44 thous to myself,0.5,0.0,"credit 44,000 to myself",0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/6f8bd742-17eb-4f5e-8681-30853809516f.wav
06fa0bf2-5fd9-441c-9758-ea0b3aa7bc4f,can i have ten thousand to pay my bills from nagi,en-IN,can i have ten thous to pay my bills from nagi,0.2,0.0,can I have 10000 to pay my bills from Nagy,0.2,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/06fa0bf2-5fd9-441c-9758-ea0b3aa7bc4f.wav
7adf4727-05cf-4b25-af41-b3036373d4a6,approve vijay's two hundred rupees,en-IN,appro vijay is rs200,1.0,0.0,approved with Chase 200 rupees,1.6666666666666667,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7adf4727-05cf-4b25-af41-b3036373d4a6.wav
7b9b6adb-df30-4a23-85c3-043428bd971c,show my bank balance ,en-IN,show my bank balance,0.0,0.0,show my bank balance,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7b9b6adb-df30-4a23-85c3-043428bd971c.wav
7c387e93-e9bf-4cee-b6c4-2bc7bfe1273d,can you gift two hundred rupees voucher to abc,en-IN,can you give rs200 o cha to a b c,0.8571428571428571,0.0,do ABC,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7c387e93-e9bf-4cee-b6c4-2bc7bfe1273d.wav
7cb48268-4fc5-455e-9af9-b5d223369844,pay my dth bill,en-IN,pay my duth bill,0.25,0.0,pay my dth bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7cb48268-4fc5-455e-9af9-b5d223369844.wav
07d41c83-b759-462a-9e11-b614f7dbed3b,send three o five to giri,en-IN,send 03:05 to giri,0.0,0.0,send 3052 Geary,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/07d41c83-b759-462a-9e11-b614f7dbed3b.wav
07d310d5-bfd9-49c2-a35a-59648815cb4c,place a request to receive money from abhi,en-IN,place a request to receive money from abi,0.125,0.0,Abby,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/07d310d5-bfd9-49c2-a35a-59648815cb4c.wav
7ebaaa10-3c29-4cf7-80fe-b68cabf2ad68,transaction history ,en-IN,transaction history,0.0,0.0,transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7ebaaa10-3c29-4cf7-80fe-b68cabf2ad68.wav
7ec089e6-b575-46ec-a600-efeee431a442,send hundred rupees to ajay,en-IN,send rs100 to ajay,0.4,0.0,700 Rupees to a j,1.0,0.1428571428571429,https://storage.googleapis.com/slang-audio-test-data/audio/7ec089e6-b575-46ec-a600-efeee431a442.wav
7ed0ed67-c281-4545-a525-c53058176dfd,i would like to view my balance ,en-IN,i would like to view my balance,0.0,0.0,I would like to view my balance,0.14285714285714285,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7ed0ed67-c281-4545-a525-c53058176dfd.wav
7f4bb526-5aad-416b-b51e-4adcf31565bf,pay my electricity bill,en-IN,pay my electricity bill,0.0,0.0,pay my electricity bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/7f4bb526-5aad-416b-b51e-4adcf31565bf.wav
8a5defdd-7119-4931-87e4-16cf4b4e3df5,please open the QR scanner of rupees one thousand rupees,en-IN,please open the qa scanner of rupees rs1000,0.125,0.0,"please open the QR Scanner of rupees 1,000 rupees",0.375,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/8a5defdd-7119-4931-87e4-16cf4b4e3df5.wav
8a7836ad-133e-448e-adc5-c12f48bceed1,scan and send five thousand rupees,en-IN,scanon send rs5000,0.5,0.0,scan and send 5000 rupees,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8a7836ad-133e-448e-adc5-c12f48bceed1.wav
8aa41632-9e5b-4fbf-b15c-f2f6785814ad,water bill amounting to eight hundred rupees please pay,en-IN,water bill amounting to rs800 please pay,0.0,0.0,water bill amounting to 800 Degrees please play,0.42857142857142855,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8aa41632-9e5b-4fbf-b15c-f2f6785814ad.wav
8abad27f-3197-4962-8b36-3df5a38fa91c,two hundred,en-IN,200,0.0,0.0,200,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8abad27f-3197-4962-8b36-3df5a38fa91c.wav
8b01cfdd-84e3-44ab-b56b-521fc8e61537,shanthi,en-IN,shand,1.0,0.0,shoddy,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8b01cfdd-84e3-44ab-b56b-521fc8e61537.wav
8be9e9f6-1322-460c-9692-eefabb679586,ask abhay to send one fifty rupees for sharing the shatl cost,en-IN,ask abhar to send rs150 for sharing the shuttle cost,0.2,0.0,ask eBay to send 150 rupees for sharing the shuttle cost,0.4,0.1428571428571429,https://storage.googleapis.com/slang-audio-test-data/audio/8be9e9f6-1322-460c-9692-eefabb679586.wav
8d807f75-637a-428b-8c04-1957f4bc27d7,please show my transaction history ,en-IN,please show my transaction history,0.0,0.0,please show my transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8d807f75-637a-428b-8c04-1957f4bc27d7.wav
8e977693-68b5-4110-9d0c-cd56bace5022,scan and send four thousand four ninety five rupees,en-IN,scannon sen 4000 hundred and rs95,1.0,0.0,standing sing 4004 95 rupees,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8e977693-68b5-4110-9d0c-cd56bace5022.wav
8fe2538a-bfad-4d94-9735-5513c8550933,ask saurabh to send me fifteen hundred rupees,en-IN,ask sorup to send me fifte hund rupees,0.6666666666666666,0.0,I sort of to send me 1500 rupees,0.8333333333333334,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/8fe2538a-bfad-4d94-9735-5513c8550933.wav
9a1c1765-87c0-4c19-802b-a9ee7f1cbcf8,request four fifty from adithi,en-IN,request 450 from aditi,0.5,0.0,request for 50 from ADT,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9a1c1765-87c0-4c19-802b-a9ee7f1cbcf8.wav
9a1d943e-0888-4f62-9ddb-3ffb495d8af5,pay six hundred rupees as water bill,en-IN,pay rs600 as waterbill,0.4,0.0,Basics Andrew PCS water bill,0.6,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9a1d943e-0888-4f62-9ddb-3ffb495d8af5.wav
9b1d6fd1-c78d-4d5d-a72c-3efdaeaf6f22,zero,en-IN,zero,0.0,0.0,0,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9b1d6fd1-c78d-4d5d-a72c-3efdaeaf6f22.wav
9bc77d30-e7a0-4ce6-b8a4-59f4a6867570,approve payment request from bigbasket,en-IN,approve payment request from big basket,0.4,0.0,approve payment request from Big basket,0.4,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/9bc77d30-e7a0-4ce6-b8a4-59f4a6867570.wav
9c3fb163-aac6-41c1-bbab-3e9343f55ed0,donate six thousand rupees to pm care fund ,en-IN,donate rs6000 to pm care fund,0.0,0.0,"donate $6,000 piece 2 p.m. care fund",0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9c3fb163-aac6-41c1-bbab-3e9343f55ed0.wav
9c6f4102-08ca-4792-8eb3-3eeaa6aa0e9a,gift shikha two rupees ,en-IN,gift sheka rs2.02 do rs2,1.0,0.0,to do to rupees,1.3333333333333333,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/9c6f4102-08ca-4792-8eb3-3eeaa6aa0e9a.wav
9cb88481-aa8c-4437-aadf-d3f0c37ae1ba,QR code scanner,en-IN,qre code scanner,0.3333333333333333,0.0,q r code scanner,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9cb88481-aa8c-4437-aadf-d3f0c37ae1ba.wav
9d75f8ba-7dad-424d-819f-089f76235613,check any offers are there ,en-IN,check any offers are there,0.0,0.0,Chicken and Waffles are there,0.6,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9d75f8ba-7dad-424d-819f-089f76235613.wav
09d898b9-4674-4f11-8a91-d48acc379f59,IPO,en-IN,i p o,3.0,0.0,IBO,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/09d898b9-4674-4f11-8a91-d48acc379f59.wav
9e8bd001-b498-4ef5-9ee1-66763b0b2dd8,view recent IPOs,en-IN,view the recent ipos,0.6666666666666666,0.0,view the recent IPOs,0.3333333333333333,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9e8bd001-b498-4ef5-9ee1-66763b0b2dd8.wav
9ea4ebfd-ef20-49db-a6d6-e0afb81a526a,scan and send five hundred rupees,en-IN,scan and send rs500,0.0,0.0,scan and send 500 rupees,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9ea4ebfd-ef20-49db-a6d6-e0afb81a526a.wav
9ebb9920-4762-4e28-8114-cb1d7bfa6752,show me some offers,en-IN,show me some offorts,0.25,0.0,show me some outfits,0.25,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/9ebb9920-4762-4e28-8114-cb1d7bfa6752.wav
12a0a816-6695-4ae3-a029-da45b1f408ec,donate two thousand rupees to pm care fund for corona relief,en-IN,donate rs2000 to pm care fund for corouna relief,0.1111111111111111,0.0,donate rs2000 to pmk fun for Coronavirus relief,0.4444444444444444,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/12a0a816-6695-4ae3-a029-da45b1f408ec.wav
13c57d6a-6cf3-4ffa-8a3d-2df3c11937d6,send one thousand five hundred to saurabh for last night party share ,en-IN,send 1005 hundre to sup for last night party share,0.3333333333333333,0.0,send 1500 to Sodom or last night party shirt,0.3333333333333333,0.1428571428571429,https://storage.googleapis.com/slang-audio-test-data/audio/13c57d6a-6cf3-4ffa-8a3d-2df3c11937d6.wav
15e43389-63ed-44fa-adcc-55495f3246c8,pay my sbi credit card bill,en-IN,pay my sbi credit card bill,0.0,0.0,pay my SDI credit card bill,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/15e43389-63ed-44fa-adcc-55495f3246c8.wav
15facba4-a3d2-4089-b630-a944b062d666,please donate eleven hundred rupees ,en-IN,please donate eve hundred rupees,1.0,0.0,please donate 1100 rupees,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/15facba4-a3d2-4089-b630-a944b062d666.wav
16b15a86-45f6-458f-87f2-56df43907aea,twenty nine november please send shikha two hundred ,en-IN,29 november please send sheka 200,0.16666666666666666,0.0,29th November please send the Chicago 200,0.6666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/16b15a86-45f6-458f-87f2-56df43907aea.wav
16ce223d-feba-4f8b-b2a5-828ebc848163,can i check the offers available,en-IN,can i check the offers available,0.0,0.0,can I check the offer 7-Eleven,0.5,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/16ce223d-feba-4f8b-b2a5-828ebc848163.wav
18a50e6b-7b67-4fee-b74e-33ce1fb6ad76,donate one thousand rupees to nanhi pari,en-IN,donate rs1000 to nanipari,0.4,0.0,donate 1000 rupees to nannyberry,0.8,0.19999999999999996,https://storage.googleapis.com/slang-audio-test-data/audio/18a50e6b-7b67-4fee-b74e-33ce1fb6ad76.wav
19e00b9c-a0df-44a9-8d60-476362deb552,i want to see balance of all my accounts,en-IN,i want to see balance of all my accounts,0.0,0.0,I want to see balance of all my account,0.2222222222222222,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/19e00b9c-a0df-44a9-8d60-476362deb552.wav
20bf994c-405d-497a-b58d-b890ce1fec94,send two hundred rupees to giri,en-IN,send rs200 to giy,0.25,0.0,send 200 Rupees to,0.75,0.4,https://storage.googleapis.com/slang-audio-test-data/audio/20bf994c-405d-497a-b58d-b890ce1fec94.wav
20c72f20-c7b1-4b81-bfa8-8d5e49c673b9,one thousand from jagan ,en-IN,1000 from chabn,0.3333333333333333,0.0,1009 Jaguar,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/20c72f20-c7b1-4b81-bfa8-8d5e49c673b9.wav
20f5ba09-4811-44af-95a1-72a51c371fb9,approved pending payment from croma ,en-IN,approve pending payment from chroma,0.4,0.0,approve pending payment from chroma,0.4,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/20f5ba09-4811-44af-95a1-72a51c371fb9.wav
21bffd39-0eb3-462a-8929-bb5d1dc97bfb,send five hundred dollars to vijay ,en-IN,send $500 to j,0.25,0.0,send $500 to easy,0.25,0.125,https://storage.googleapis.com/slang-audio-test-data/audio/21bffd39-0eb3-462a-8929-bb5d1dc97bfb.wav
21e34151-dddc-4d8f-b4dc-87cc7f0776e3,show my current balance of punjab national bank account,en-IN,show my current balance of punjab national bank account,0.0,0.0,show me current balance of Punjab National Bank account,0.4444444444444444,0.33333333333333337,https://storage.googleapis.com/slang-audio-test-data/audio/21e34151-dddc-4d8f-b4dc-87cc7f0776e3.wav
22b348e4-7f9f-44de-a9ff-d095999857a7,pay water and electricity bill,en-IN,pay water and electricity bill,0.0,0.0,pay water and electricity bill,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/22b348e4-7f9f-44de-a9ff-d095999857a7.wav
22d503e1-cec0-4e55-8980-281e4564abc6,make a bill payment to bescom ,en-IN,make a bill payment to bescom,0.0,0.0,make a bill payment to bescom,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/22d503e1-cec0-4e55-8980-281e4564abc6.wav
22dc3bc7-e7b7-4aef-a204-73a11c1a8204,how to scan QR code ,en-IN,how to scan you are colled,0.6,0.0,how to scan QR code,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/22dc3bc7-e7b7-4aef-a204-73a11c1a8204.wav
22fce8d0-b733-4fd9-8d9b-b1d77c5ef57a,pay my telephone bill,en-IN,pay my telephone bill,0.0,0.0,pay my telephone bill,0.0,0.5,https://storage.googleapis.com/slang-audio-test-data/audio/22fce8d0-b733-4fd9-8d9b-b1d77c5ef57a.wav
23d727b1-6d2e-4df9-a9ce-42146b7ba72f,show me payment offers ,en-IN,show me payment offers,0.0,0.0,show me payment offers,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/23d727b1-6d2e-4df9-a9ce-42146b7ba72f.wav
26a4961b-78e3-410d-9ccc-c76d7b1edaaf,send two thousand five hundred rupees to raji,en-IN,send rs2500 to raji,0.0,0.0,send 2500 Rupees to Reggie,0.75,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/26a4961b-78e3-410d-9ccc-c76d7b1edaaf.wav
27df5089-e882-40e3-b310-00b43e324ddd,recharge my phone for four seventy nine in airtel,en-IN,recharge my phone for 479 p in a del,0.5,0.0,4479 Paul Pinner tell,1.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/27df5089-e882-40e3-b310-00b43e324ddd.wav
27f58f21-03c6-4439-93b7-e48636382cce,send one hundred rupees to my mother ,en-IN,send rs100 to my mother,0.0,0.0,send 100 rupees to my mother,0.4,0.16666666666666663,https://storage.googleapis.com/slang-audio-test-data/audio/27f58f21-03c6-4439-93b7-e48636382cce.wav
28c82b6f-d940-4e94-bb8b-6a17ea9efbe8,transaction history ,en-IN,transaction history,0.0,0.0,transaction history,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/28c82b6f-d940-4e94-bb8b-6a17ea9efbe8.wav
31c223ab-761b-4a25-8288-d8f46ca7849f,approve payment for television ,en-IN,approve payment for television,0.0,1.0,approve payment for television,0.0,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/31c223ab-761b-4a25-8288-d8f46ca7849f.wav
32c622a9-3d7b-452f-ad40-e69e99c98842,five five four one account balance tell me ,en-IN,5541 account balance tell me,0.0,1.0,5541 account balance tell me,0.0,1.0,https://storage.googleapis.com/slang-audio-test-data/audio/32c622a9-3d7b-452f-ad40-e69e99c98842.wav
33c33756-170d-49bb-99c2-cb4c98acc18f,send two hundred to abhay for badminton game,en-IN,send 200 to a bey for baddinton game,0.42857142857142855,0.0,send 200 to a bear for badminton game,0.2857142857142857,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/33c33756-170d-49bb-99c2-cb4c98acc18f.wav
35c3ae2b-d0e2-4e82-afa6-2977af133597,show me all the active ipos,en-IN,show me all the active ipos,0.0,0.0,show me all the active IPOs,0.16666666666666666,0.0,https://storage.googleapis.com/slang-audio-test-data/audio/35c3ae2b-d0e2-4e82-afa6-2977af133597.wav
